,time,position,time_server,session_id,userID
3089,1642309231.98909,rating,2022-01-16 05:00:32.010000+00:00,c2d23e29-fedc-441d-9d90-88617a2b2c8a,55422694
3090,1642358472.3719947,start,2022-01-16 18:41:12.396000+00:00,4a3f007d-bc73-49b5-aa44-d469a5c8e512,83316077
3091,1642370584.4138255,start,2022-01-16 22:03:04.457000+00:00,10e21429-4509-43fa-a199-6f145640eece,35379043
3092,1642310497.8468544,start,2022-01-16 05:21:37.876000+00:00,2723ea0f-04d9-4d67-ab86-627eeade567e,84214926
3093,1642304830.0339184,rating,2022-01-16 03:47:10.057000+00:00,a1474db5-fc74-4e6a-93a1-c463dc8a71ba,73688892
3094,1642322535.7017632,questions,2022-01-16 08:42:15.732000+00:00,d1e38c0f-6ab1-435d-b5a8-e87f01744d48,59029162
3095,1642317978.3863463,start,2022-01-16 07:26:18.417000+00:00,679135b6-79d0-4e80-980d-137cf0004999,26626987
3096,1642293643.565863,rating,2022-01-16 00:40:43.629000+00:00,cdbfbc6d-93f2-4a07-9743-de7cc1ff84ad,7406762
3097,1642297251.3872101,start,2022-01-16 01:40:51.420000+00:00,45baedec-1a23-429f-b37e-3502fe4b7b57,62767456
3098,1642300691.9052565,start,2022-01-16 02:38:11.942000+00:00,d9ef3822-4f82-4c46-bf82-6ce8f937281e,20807329
3099,1642295710.6896396,results,2022-01-16 01:15:10.715000+00:00,6b7a3f71-0ddc-4ccc-9e5e-086eac2d1542,16421609
3100,1642306768.2128744,questions,2022-01-16 04:19:28.234000+00:00,009c4e5f-8f94-43e1-be76-f4a231d44fe6,20019178
3101,1642307274.6778479,start,2022-01-16 04:27:54.716000+00:00,7c25024b-e67f-4ea6-a39f-819c117b152b,91290760
3102,1642340661.4388225,rating,2022-01-16 13:44:21.461000+00:00,9e9f8bd9-e46e-4e3f-b3ba-834c7e6e010c,52802974
3103,1642290746.9840295,start,2022-01-15 23:52:27.026000+00:00,1b3ca677-c1be-4bbb-98af-7359a6653862,95877008
3104,1640360799.1111948,start,2021-12-24 15:46:39.239000+00:00,13cdaf91-b2af-4fe3-9db8-731569b1c81e,61860184
3105,1642313042.3854556,start,2022-01-16 06:04:02.419000+00:00,6d93e395-a552-403e-898d-201a9759711e,98711316
3106,1642341823.9646068,rating,2022-01-16 14:03:43.994000+00:00,721ad56e-a9b7-4500-b671-f4d8266a08b5,34826865
3107,1642346518.6853826,rating,2022-01-16 15:21:58.727000+00:00,bffd71cb-53b7-4535-b408-d7f82fe89284,83786399
3108,1642366868.6662686,start,2022-01-16 21:01:08.707000+00:00,7162bac8-67a7-4a38-9c69-09eee0c7e4eb,60944917
3109,1642309238.3423307,questions,2022-01-16 05:00:38.367000+00:00,336779e1-9da4-4c13-a3f8-922cd68f2b7a,21640414
3110,1642354309.2948868,results,2022-01-16 17:31:49.320000+00:00,92eae68f-594b-4084-ac50-0acd5e384659,61862920
3111,1642337887.5160763,results,2022-01-16 12:58:07.556000+00:00,7b26ff5b-6df1-4d7f-be90-e5acb1843319,8472647
3112,1642334528.2387645,results,2022-01-16 12:02:08.273000+00:00,2b9b6a82-6711-4704-a92a-bfa96f5016dc,82608073
3113,1642346923.1785824,start,2022-01-16 15:28:43.316000+00:00,48442f66-422e-4676-8a3f-514198eb16ff,74402901
3114,1642302164.7531471,start,2022-01-16 03:02:44.772000+00:00,ac1861e3-5b85-49fc-b495-249642b34c2e,63627591
3115,1642387574.3443472,start,2022-01-17 02:46:14.378000+00:00,7147eafd-3292-4a94-9a32-89f3b9ac07d0,67237326
3116,1642321523.1397529,results,2022-01-16 08:25:23.181000+00:00,1256acc8-c826-413b-9ae1-08be607954ed,4464931
3117,1642374438.9217565,rating,2022-01-16 23:07:18.947000+00:00,d294fa0d-d7ad-4692-9e51-ceb03ccca90a,16421609
3118,1642301951.4055061,rating,2022-01-16 02:59:11.434000+00:00,e9c47e43-8c22-4d64-a50b-1323bcfea792,37712399
3119,1642315787.8701982,start,2022-01-16 06:49:47.909000+00:00,b4819bf3-4b3d-40b7-b48c-0ded288871b1,43134384
3120,1640489522.285328,start,2021-12-26 03:32:02.434000+00:00,ae48aada-66c9-4c79-857f-61796638ad9b,41933409
3121,1642391699.4270508,start,2022-01-17 03:54:59.469000+00:00,e5477924-f018-44a8-90c7-26c870535880,85488602
3122,1642304525.886425,start,2022-01-16 03:42:05.908000+00:00,61a3a8fe-bfb3-4e0c-aec5-a20ca04be0f1,58921525
3123,1642293755.8311362,results,2022-01-16 00:42:35.854000+00:00,a8e49b03-8975-4c7e-ac89-8db6fb7504d9,56494552
3124,1642348359.3055015,results,2022-01-16 15:52:39.339000+00:00,b5cde808-dab7-4491-b071-58513ee8d86f,25605778
3125,1642295701.4160087,start,2022-01-16 01:15:01.462000+00:00,a4077bb7-a0b8-4548-a106-5d8ea3c33d48,69354089
3126,1642302311.3093448,start,2022-01-16 03:05:11.329000+00:00,c457e420-3aec-44cc-be01-9ba4316087d0,87964472
3127,1642295578.6197236,questions,2022-01-16 01:12:58.656000+00:00,d077bc42-cdd0-4d1f-adcf-6b039bf64607,19685073
3128,1642309249.6752949,rating,2022-01-16 05:00:49.751000+00:00,670413e4-180b-4e3b-b3af-2e86df24070b,37910910
3129,1642291845.5926297,start,2022-01-16 00:10:45.642000+00:00,88ec3304-1760-493f-bd29-4d491119e10c,73104467
3130,1642307256.4285898,start,2022-01-16 04:27:36.455000+00:00,68b432ec-75b9-41ed-a3dd-f4d77ee4196c,17412841
3131,1642316174.562103,questions,2022-01-16 06:56:14.596000+00:00,919bac53-8b17-4728-b41a-41c748bcf727,6388928
3132,1642305548.4505079,rating,2022-01-16 03:59:08.495000+00:00,40ee6cd6-b0e3-4996-a4ff-27e254ae9e83,47494109
3133,1642350909.7105682,start,2022-01-16 16:35:09.749000+00:00,809225f2-ab88-4460-9cd4-a5e49471dcb7,31191425
3134,1642380602.3824909,start,2022-01-17 00:50:02.415000+00:00,7b2e2520-38b7-4c1a-8540-df4240e85329,65637376
3135,1640533930.160807,start,2021-12-26 15:52:10.240000+00:00,e1ae0165-1c72-45f8-9e2a-2db1dd9da5a6,80101345
3136,1642336243.786926,results,2022-01-16 12:30:43.816000+00:00,32291751-d30c-4dda-9818-91d1a8f0f3b1,29823909
3137,1642395432.7584398,start,2022-01-17 04:57:12.788000+00:00,01a88285-0817-423c-8b0e-70ee59f57c56,40989038
3138,1642319612.1719456,rating,2022-01-16 07:53:32.208000+00:00,ee643dab-b5da-4436-8c51-1293e4d84b4b,32299098
3139,1642324101.3140109,start,2022-01-16 09:08:21.346000+00:00,be593f94-670d-4a65-81e5-8a52631dec5d,74661058
3140,1642383628.8166943,start,2022-01-17 01:40:28.868000+00:00,edbfdbc1-a7b9-4cdd-80fc-c199349b9c10,34757127
3141,1642302993.1370916,start,2022-01-16 03:16:33.214000+00:00,e3180d16-091f-4d04-b74a-b77cfb189f63,57548773
3142,1642303807.93181,rating,2022-01-16 03:30:07.953000+00:00,0e0d706d-90c6-42ce-9421-6896ec29baba,9937134
3143,1642316281.0253947,start,2022-01-16 06:58:01.046000+00:00,8c6bf473-c47b-4f03-b3a4-2fde100b9910,66853264
3144,1642325555.0841446,results,2022-01-16 09:32:35.138000+00:00,67de1840-12b4-46e1-8a48-329ca545700f,51597024
3145,1640102242.6741397,start,2021-12-21 15:57:22.817000+00:00,786e6f17-af83-4b8d-913e-aa77f64a2029,16421609
3146,1642381129.1614275,start,2022-01-17 00:58:49.221000+00:00,829fe741-8883-4bec-9525-a7344dcb61ce,34344860
3147,1642294654.158512,start,2022-01-16 00:57:34.187000+00:00,174d7eef-ff6c-434c-93fe-f35224204205,30754715
3148,1642324880.1612637,results,2022-01-16 09:21:20.192000+00:00,3760864e-31cf-4d50-bb95-63556419c15c,74760759
3149,1642306673.9492667,start,2022-01-16 04:17:53.997000+00:00,05044ae0-08b9-42c3-92f6-05acc1e81d94,55906666
3150,1642377880.8737557,results,2022-01-17 00:04:40.905000+00:00,ba43618f-69cc-45bb-a80f-ed57d3df8f64,67034681
3151,1642333009.3519495,start,2022-01-16 11:36:49.380000+00:00,4bd8e735-cfd7-4f49-b028-2ca210619d19,79501237
3152,1642303786.4749424,selection,2022-01-16 03:29:46.503000+00:00,cc8f5c46-c155-4064-965a-b49c9ee78f5e,69164951
3153,1642385782.049897,start,2022-01-17 02:16:22.075000+00:00,236355ab-62f3-4f6a-9fdd-06d706193d5f,91084816
3154,1642369168.6142945,results,2022-01-16 21:39:28.646000+00:00,cbf1bf1d-fb48-4f88-b3d5-a68248df2307,43429868
3155,1642351388.2267888,questions,2022-01-16 16:43:08.265000+00:00,bcc431ed-1550-48b0-af2e-9c588d33124b,50990663
3156,1642315246.7461514,rating,2022-01-16 06:40:46.781000+00:00,dbe88038-dccb-41a3-a155-0cc8d60503f6,48740400
3157,1642365935.0999715,results,2022-01-16 20:45:35.188000+00:00,68116e57-df9e-4cf4-84f5-932c594ca8a0,5568057
3158,1642351648.297772,start,2022-01-16 16:47:28.327000+00:00,0828b3f9-4f40-4ef3-b564-9bceeb39ea4f,35638366
3159,1642309380.3514495,questions,2022-01-16 05:03:00.419000+00:00,670413e4-180b-4e3b-b3af-2e86df24070b,37910910
3160,1642346292.109329,questions,2022-01-16 15:18:12.145000+00:00,33906966-05ed-4429-bd44-fcd28d657332,77312675
3161,1642377860.5762186,questions,2022-01-17 00:04:20.614000+00:00,ba43618f-69cc-45bb-a80f-ed57d3df8f64,67034681
3162,1642310778.9682193,results,2022-01-16 05:26:18.993000+00:00,bbb9620e-65d5-4d10-8a1d-92ddef2cdaea,46475161
3163,1642372571.4266937,results,2022-01-16 22:36:11.453000+00:00,c5a1bc21-c70d-4073-b30a-061c5037ef6c,80961067
3164,1642345974.6133053,start,2022-01-16 15:12:54.651000+00:00,0e84bcee-4da0-44df-b5f7-dd9a7ab82082,96650044
3165,1642305125.5474331,questions,2022-01-16 03:52:05.582000+00:00,8db9a1a7-ebac-432d-a6ca-7909fd80bad0,42229398
3166,1642294251.4298337,questions,2022-01-16 00:50:51.495000+00:00,e176991a-7f59-4b45-8225-40889f860a82,89348226
3167,1642380403.1419597,rating,2022-01-17 00:46:43.172000+00:00,c64757af-319b-46d8-a6c2-c9d1022aa819,34929604
3168,1642326280.3860242,questions,2022-01-16 09:44:40.416000+00:00,d8ecb230-a140-4955-8459-fc2a83b08b16,67752491
3169,1642324929.8682053,rating,2022-01-16 09:22:09.899000+00:00,d6340ed3-9604-4915-ab23-1db9be7d8dd2,41055549
3170,1642359257.915586,start,2022-01-16 18:54:17.941000+00:00,f8f7cb16-5015-4726-b186-9fd6c455047b,55015375
3171,1642307385.630402,rating,2022-01-16 04:29:45.662000+00:00,7c25024b-e67f-4ea6-a39f-819c117b152b,91290760
3172,1642285513.7535563,questions,2022-01-15 22:25:13.795000+00:00,aee65c40-a528-4dc9-a6f5-c7332d90fde6,16421609
3173,1642344492.3318846,start,2022-01-16 14:48:12.378000+00:00,f201c65a-1b03-4364-9f4c-a7991c359b0c,47473859
3174,1642364122.047367,start,2022-01-16 20:15:22.079000+00:00,153d0ec5-9a10-4e49-8429-0191498262fb,46090862
3175,1642332342.4596622,rating,2022-01-16 11:25:42.490000+00:00,7514afd1-b602-4929-af01-20059d7215b6,76545236
3176,1642303721.8741574,questions,2022-01-16 03:28:41.894000+00:00,b6ae160d-fb23-41b9-bd3a-ced49830e060,2115489
3177,1642340142.5920968,start,2022-01-16 13:35:42.617000+00:00,ddd0af5f-745d-4879-91c0-a1557c33c033,45474964
3178,1642320345.2224207,start,2022-01-16 08:05:45.252000+00:00,ae8f9131-19c4-4c8d-a53c-901c3024976e,1208109
3179,1642306023.271716,results,2022-01-16 04:07:03.301000+00:00,ac8e973f-6713-4ec3-a8f8-3f822eb73827,10303657
3180,1642341803.1905746,start,2022-01-16 14:03:23.223000+00:00,1e1acdc1-68d5-4b0f-aec9-aff01366e1f4,29903185
3181,1640493617.9562712,results,2021-12-26 04:40:17.994000+00:00,afecc7ee-fc6d-45e7-bddf-9d35135f4843,31024914
3182,1642296594.179372,rating,2022-01-16 01:29:54.211000+00:00,38ff81e2-6c05-48c2-9dc9-40414180d837,43203928
3183,1642314432.3190548,start,2022-01-16 06:27:12.360000+00:00,3105fe4a-cc7f-45cd-954a-ef8e8bc97072,45522820
3184,1642338524.9362514,start,2022-01-16 13:08:44.988000+00:00,9117a2b7-8cae-4fec-832c-f7e08dde27f9,9003345
3185,1642378483.9639132,rating,2022-01-17 00:14:43.998000+00:00,59ccd88a-e9a1-4d2c-963f-72e005fa7486,74904816
3186,1642303144.518705,start,2022-01-16 03:19:04.548000+00:00,688cd4d2-7e4d-4823-bf4c-7afeeb719ee8,10885900
3187,1640019975.3564107,questions,2021-12-20 17:06:15.397000+00:00,599cf6ce-6f0a-489d-b50e-01fb0bddfed2,84583238
3188,1642316754.3028536,start,2022-01-16 07:05:54.385000+00:00,1085bb53-33f6-4be7-95c9-6afe7a93575a,18950126
3189,1642388551.7250612,start,2022-01-17 03:02:31.757000+00:00,c541f220-27f1-48f7-a26f-ed8a1cbdafe0,51035677
3190,1642321032.9230428,start,2022-01-16 08:17:12.953000+00:00,cabcd203-10e8-4d97-a28e-9850660d3c81,23632388
3191,1642403113.780749,start,2022-01-17 07:05:13.811000+00:00,c59749e8-d52c-400d-9ccb-6e557d60a99d,34344860
3192,1642368274.7972078,start,2022-01-16 21:24:34.873000+00:00,3dd6b737-6146-47f7-9f8f-a9a6a2800526,75678902
3193,1642402304.4102914,start,2022-01-17 06:51:44.652000+00:00,37d1f6ea-ec54-4c99-b663-850fa7509a0b,71072297
3194,1642327661.6275742,results,2022-01-16 10:07:41.656000+00:00,43a14f02-894d-4a4b-9c03-b10ba4bb6dca,76697305
3195,1642291001.4267645,rating,2022-01-15 23:56:41.458000+00:00,eed3e1dd-198d-4965-ac12-8075c7831646,95877008
3196,1642381514.6751463,start,2022-01-17 01:05:14.703000+00:00,9e568362-2c95-449e-9954-5789463d9b97,21999003
3197,1642326234.3480124,start,2022-01-16 09:43:54.376000+00:00,4633a6de-e81b-4e79-a7a4-48176e49cfa6,16421609
3198,1642322434.8949885,start,2022-01-16 08:40:34.922000+00:00,9d31368b-1f2d-4001-83c5-e6936da9c1ef,49124496
3199,1642360598.8162358,start,2022-01-16 19:16:38.851000+00:00,1d431764-bdd0-4f73-9734-9244259460d8,27408798
3200,1639934064.8781695,start,2021-12-19 17:14:25.008000+00:00,bdf6ee98-e641-4043-ae22-5347360f44a0,65064252
3201,1640479256.6026886,start,2021-12-26 00:40:56.720000+00:00,a92e60b8-620f-496f-9490-94ec7bed7f1c,32062646
3202,1642323246.1312644,rating,2022-01-16 08:54:06.162000+00:00,bea0a44d-b211-45d8-af8c-03ecb044b4bc,71644379
3203,1642305850.0279503,questions,2022-01-16 04:04:10.053000+00:00,f50e26da-0df8-4cd6-90c7-91f9c85f788e,36773046
3204,1642289304.6070473,results,2022-01-15 23:28:24.636000+00:00,cba12a7b-e203-4b0e-beba-970c856c0a98,94177857
3205,1642309060.9281359,questions,2022-01-16 04:57:40.996000+00:00,770a63fb-3b93-4cd6-b8c5-e506ac371d24,32591550
3206,1642322692.8718705,start,2022-01-16 08:44:52.903000+00:00,b352af1a-147c-4983-a9bc-86ac10fa810d,16421609
3207,1642311528.7038746,rating,2022-01-16 05:38:48.741000+00:00,1e9bc6aa-294b-4f49-ad41-f442a132545a,6411938
3208,1642302474.9846628,start,2022-01-16 03:07:55.003000+00:00,bd547617-fdca-46af-9e98-8615ec0e5e5a,84493866
3209,1642320578.4117908,start,2022-01-16 08:09:38.440000+00:00,099122ab-e1bd-4ac3-9c4c-3467881de460,91890114
3210,1642308502.2168057,start,2022-01-16 04:48:22.249000+00:00,7c394a01-1495-460d-b41d-92f08bbdfca1,89462085
3211,1642334574.5178883,start,2022-01-16 12:02:54.565000+00:00,95300fa0-cc2d-4117-9784-56c580be12db,7586799
3212,1642286462.1030455,rating,2022-01-15 22:41:02.134000+00:00,f7635238-2654-4858-8fd2-02c821552796,16421609
3213,1642330548.0595737,start,2022-01-16 10:55:48.088000+00:00,ce41555e-5689-4ec5-ad02-1a5be9a7caea,97508876
3214,1642335316.4249296,start,2022-01-16 12:15:16.441000+00:00,4ec3633c-4593-46f4-907f-59c9ef59fd5d,57932915
3215,1640019691.3277886,start,2021-12-20 17:01:31.451000+00:00,599cf6ce-6f0a-489d-b50e-01fb0bddfed2,84583238
3216,1642392288.0604622,start,2022-01-17 04:04:48.095000+00:00,2162337a-c39f-46a9-b882-662f94412f4f,51035677
3217,1642309052.2379687,questions,2022-01-16 04:57:32.270000+00:00,770a63fb-3b93-4cd6-b8c5-e506ac371d24,32591550
3218,1642385109.117365,start,2022-01-17 02:05:09.158000+00:00,ade7c932-3788-4dd0-b784-42865a5f33a7,30296632
3219,1642292444.8892562,questions,2022-01-16 00:20:44.982000+00:00,c11fc2e5-b174-4096-b9f3-de55725569d0,26393721
3220,1640316091.301961,questions,2021-12-24 03:21:31.330000+00:00,6b39d47b-b6d3-4efd-8fe1-75f1798d1c2c,2799917
3221,1642295138.8851943,rating,2022-01-16 01:05:38.909000+00:00,eda4fa1c-85f0-4fd9-b559-a30b5570aeb2,85269871
3222,1642316697.369748,start,2022-01-16 07:04:57.416000+00:00,1a44897d-d046-45e3-8220-ab53d8aa2835,61718594
3223,1642340240.465524,start,2022-01-16 13:37:20.486000+00:00,e516da16-be57-415a-9f37-039a0212010c,50510485
3224,1642363844.44284,start,2022-01-16 20:10:44.476000+00:00,6f9c4b6a-9bfb-4a9f-b9a9-c7c22b230d59,51035677
3225,1642350556.2695477,start,2022-01-16 16:29:16.306000+00:00,8cdbeecc-e8b2-4922-9a1b-4ba37e293366,32643409
3226,1642302136.534754,start,2022-01-16 03:02:16.586000+00:00,2b53b0a4-5688-4ffc-b9ec-48e1f3495d87,45522820
3227,1642324304.1929038,rating,2022-01-16 09:11:44.224000+00:00,7c25e382-0035-42a5-bc27-77d8d2a0f453,95892374
3228,1642399896.739297,rating,2022-01-17 06:11:36.773000+00:00,21c9a801-64ec-4d81-a669-759e55798ae6,66346579
3229,1642311058.0387332,rating,2022-01-16 05:30:58.071000+00:00,4df84dbb-f1ac-4678-9d08-b27c87a5a834,99843121
3230,1642310123.1668742,rating,2022-01-16 05:15:23.191000+00:00,5ff79dea-2c14-43f8-97dc-f80dce1679a5,54995311
3231,1642336109.8709152,results,2022-01-16 12:28:29.901000+00:00,8e4773ab-3559-4473-9251-38fffdae85b6,58398186
3232,1642325454.3574955,start,2022-01-16 09:30:54.387000+00:00,b684930d-82d9-4362-b1e8-62331763ea5b,33200490
3233,1642306300.0695446,start,2022-01-16 04:11:40.117000+00:00,2c7a2702-e603-4e1b-9e7d-8e5e5973b3bb,73932221
3234,1642341220.1098912,start,2022-01-16 13:53:40.145000+00:00,f912c5d5-2519-4754-8c3e-c3c2934abae7,45957434
3235,1642333605.4456317,rating,2022-01-16 11:46:45.481000+00:00,f02aa999-aefd-49a9-819e-4588d18f1331,69227541
3236,1642299709.5670424,rating,2022-01-16 02:21:49.681000+00:00,3603d0dc-256f-4079-aad1-9f06d51de024,11213549
3237,1642376257.6575582,questions,2022-01-16 23:37:37.701000+00:00,a004972a-ce0f-4b66-be50-d30cc69aaa9a,25140736
3238,1642318976.0625968,results,2022-01-16 07:42:56.079000+00:00,d815eee3-97fe-451d-bc19-7ba4b6c8eae1,79941777
3239,1640137526.8227174,start,2021-12-22 01:45:26.962000+00:00,7e49eeea-cf53-4dda-a681-bcc27d673c72,64926014
3240,1642371885.2760828,start,2022-01-16 22:24:45.457000+00:00,16ee4b2d-5ba4-47d1-a18c-ff8733d7b1ec,2152295
3241,1642318815.607731,start,2022-01-16 07:40:15.722000+00:00,e172e0c4-f152-4c11-ac19-2d3072baa2b5,35492473
3242,1642316798.7424686,results,2022-01-16 07:06:38.770000+00:00,f0a9db35-ab3a-4d90-9c72-918f2be96924,83498385
3243,1642318292.8399768,start,2022-01-16 07:31:32.869000+00:00,b7c7765b-1276-4a36-97f1-3f95a4f6217c,84025792
3244,1642318913.4188855,results,2022-01-16 07:41:53.450000+00:00,67db70cd-e192-4b0d-b77c-aa430e1e66a9,74002965
3245,1642354098.1942668,start,2022-01-16 17:28:18.226000+00:00,5c675301-21c0-42c8-9317-ae58852ed4f4,15086412
3246,1642360195.1118062,start,2022-01-16 19:09:55.157000+00:00,73c68e39-8c7e-4b55-91b1-0c11890fd9c9,28756687
3247,1642302263.9566877,start,2022-01-16 03:04:23.979000+00:00,c652c86b-307e-496e-a6b7-9cb9349bf71e,88310314
3248,1642364050.3485963,start,2022-01-16 20:14:10.384000+00:00,d8356286-84de-4ce8-bc0d-2d088c94650e,39661758
3249,1642318352.2236981,start,2022-01-16 07:32:32.252000+00:00,056e1c33-a30a-4107-a81f-43dea8ed44ce,67752491
3250,1642357562.622235,questions,2022-01-16 18:26:02.656000+00:00,451eaaac-ed33-4006-985c-da11c97ecde2,78594521
3251,1642340814.3915076,rating,2022-01-16 13:46:54.437000+00:00,bd7bd1bb-d923-49fe-b76d-b3b99514b9ac,36134611
3252,1642346667.1131895,start,2022-01-16 15:24:27.146000+00:00,c02f4856-a54a-47a6-9874-cd4e1c4c6f60,62093853
3253,1642304715.7788057,rating,2022-01-16 03:45:15.855000+00:00,4030a577-dfe8-4ec1-8026-057ca781c7ae,92051511
3254,1642298306.3945029,start,2022-01-16 01:58:26.423000+00:00,f8089f66-e80f-4d00-89f7-3e20c86b460d,35408291
3255,1642303725.6601229,rating,2022-01-16 03:28:45.685000+00:00,1f4743fe-92e4-4362-8fb3-5aa97136ab70,73107584
3256,1642344981.78908,questions,2022-01-16 14:56:21.813000+00:00,8e03fe58-e743-4a0a-82ca-d7c4a4b7b4b5,32219331
3257,1642357694.1301584,start,2022-01-16 18:28:14.162000+00:00,e258b9cf-5bd7-4c37-a8e9-e0be895ccf23,75170851
3258,1642313350.3630807,start,2022-01-16 06:09:10.397000+00:00,52fb00a6-5ca2-431c-93fd-409bad493687,94615983
3259,1642335049.5610812,start,2022-01-16 12:10:49.582000+00:00,c07e3b1d-b570-431c-a000-22c6e583abd2,28246661
3260,1642303490.5731223,results,2022-01-16 03:24:50.678000+00:00,43e5483d-b599-4d91-b9f8-39bcf6302a17,48753035
3261,1642303458.6231594,questions,2022-01-16 03:24:18.662000+00:00,43e5483d-b599-4d91-b9f8-39bcf6302a17,48753035
3262,1642309006.996444,results,2022-01-16 04:56:47.013000+00:00,8a825c8e-989f-4dfc-ae0d-0c0cc11645a0,57545021
3263,1642303177.6473947,start,2022-01-16 03:19:37.670000+00:00,5eaef351-91e4-4f06-8ae6-3b78acf8e3b0,79466035
3264,1639986980.1762867,questions,2021-12-20 07:56:20.220000+00:00,f6d0df11-2632-47ff-952a-ab3ed0a885bb,67036200
3265,1642354525.1701517,start,2022-01-16 17:35:25.203000+00:00,181abebb-8a95-44fc-9831-054a7f508c8a,77826133
3266,1642387037.8137228,results,2022-01-17 02:37:17.916000+00:00,ed02186e-92e7-4efa-bc91-c8064fcb5422,21929645
3267,1642334261.8228781,start,2022-01-16 11:57:41.857000+00:00,2b9b6a82-6711-4704-a92a-bfa96f5016dc,82608073
3268,1642305308.8704898,results,2022-01-16 03:55:08.892000+00:00,35795f58-e8b6-402c-b513-e2e17c30a2e1,50284395
3269,1642336505.7340856,results,2022-01-16 12:35:05.765000+00:00,5922a65d-f324-4911-aaa4-2b47443205c6,81594682
3270,1642374765.7687483,start,2022-01-16 23:12:45.827000+00:00,7f943d42-f4b4-494e-9169-03edea1881ef,60309521
3271,1642292834.4319637,questions,2022-01-16 00:27:14.536000+00:00,a7b03562-ab28-477d-bba9-38e80cba1db9,30754715
3272,1642300000.5734222,start,2022-01-16 02:26:40.600000+00:00,596942b8-f4e7-4b8a-a237-3f021175f252,34344860
3273,1640836412.8108444,rating,2021-12-30 03:53:32.849000+00:00,f86e6b99-f751-44d6-a143-71f7f73d4fa4,61052574
3274,1642293040.22259,questions,2022-01-16 00:30:40.256000+00:00,89f4406b-37aa-4edf-a81e-1a4fb8d73e4b,16421609
3275,1642398866.7035363,start,2022-01-17 05:54:26.752000+00:00,b3fc70eb-b71a-4b6b-b969-47d4852ab1a2,69055741
3276,1642370522.8828547,start,2022-01-16 22:02:03.024000+00:00,09071f61-eb68-4075-a73b-52ddf5710aa4,52264840
3277,1641759425.8745291,start,2022-01-09 20:17:06.031000+00:00,8e0a475f-222a-4a22-a5ec-098daa6963f6,85426363
3278,1640265581.8150222,start,2021-12-23 13:19:41.875000+00:00,717d7f6c-5ec8-4212-9991-2173177e2bce,72633309
3279,1642337244.8304312,questions,2022-01-16 12:47:24.859000+00:00,8a91d3f0-2996-4bdb-9fa2-9755a906d5f1,38313715
3280,1642320076.8105445,start,2022-01-16 08:01:16.935000+00:00,02818446-a341-4188-8be5-cea9d79b9c32,21909356
3281,1642330813.0883508,results,2022-01-16 11:00:13.121000+00:00,05d2f6ff-58fd-4c95-a9f2-5379c184c3e0,60631033
3282,1642343336.7645497,start,2022-01-16 14:28:56.804000+00:00,f50ca376-e872-47fa-a80f-b2d69615fe74,11686213
3283,1642405178.791058,start,2022-01-17 07:39:38.835000+00:00,6e22dc5c-044b-4b67-bc02-4e8df2087c56,16421609
3284,1642350383.966533,results,2022-01-16 16:26:23.997000+00:00,42035387-fe38-4666-86ea-48a67f931c13,50795254
3285,1642310139.4413848,rating,2022-01-16 05:15:39.472000+00:00,1a280625-e6a5-49a9-9d03-3df182a97fb7,55277471
3286,1642314457.4753115,start,2022-01-16 06:27:37.504000+00:00,185ba958-3571-44f7-8acc-e416c17b5083,41872984
3287,1642303939.2377028,start,2022-01-16 03:32:19.260000+00:00,5971a793-799a-4291-bf08-6ed1970ed889,98998791
3288,1642302851.9709032,start,2022-01-16 03:14:12.015000+00:00,ef8e4ca4-8f42-4d31-9297-68ec10c79e20,79049927
3289,1642382866.301607,start,2022-01-17 01:27:46.384000+00:00,b1578588-1428-4f11-9ac3-b620b219d5a9,84025792
3290,1642400415.8312082,start,2022-01-17 06:20:16.035000+00:00,205a5459-2faa-4848-b77f-a3860619ee4e,51035677
3291,1642284231.6737463,start,2022-01-15 22:03:51.704000+00:00,87420af2-b75a-4657-ba6a-7dc76cf3630e,16421609
3292,1642321034.7466018,results,2022-01-16 08:17:14.773000+00:00,042dea39-1ed1-4e4c-bb28-03f0bdda0c64,35647448
3293,1642302784.7574697,rating,2022-01-16 03:13:04.781000+00:00,a30a00c9-e282-41cb-93be-aabf1fdea7c1,90137535
3294,1642302788.2086573,questions,2022-01-16 03:13:08.228000+00:00,12c12ba3-e919-4386-a899-e9c139341fdf,79779313
3295,1642348621.145047,rating,2022-01-16 15:57:01.181000+00:00,e649c75e-3d7a-4a75-8d1e-c5e55190b7c2,66080438
3296,1640255933.4438643,start,2021-12-23 10:38:53.483000+00:00,06b244b1-7d28-48b5-8811-0c4743e0f5cd,72633309
3297,1642292100.9559739,start,2022-01-16 00:15:01.258000+00:00,de691abd-78e4-41f7-b838-0db2d35d7cae,40039256
3298,1642318017.7772295,start,2022-01-16 07:26:57.819000+00:00,d32e6198-9330-4671-a70a-1b7ef46dd9e1,63439056
3299,1639906492.90192,start,2021-12-19 09:34:53.043000+00:00,d4e54018-ec05-4b8a-9f1a-f33eeb80a8b4,62972679
3300,1642349709.5968556,results,2022-01-16 16:15:09.635000+00:00,a8942342-6d45-4825-a697-27240f001eac,49876879
3301,1642369233.7293155,start,2022-01-16 21:40:33.813000+00:00,f02e271d-3326-4d39-a053-2ffc00e5c6de,7821616
3302,1640493468.9637089,start,2021-12-26 04:37:48.998000+00:00,d2f897f0-8870-445d-bde4-4d8c119dfec1,80101345
